X,Y,Z,VX,VY,VZ
148730876.8997535,-9586087.284259517,31708.76733176224,1.349097707997969,29.61289872969066,-0.0007046140299298287
148825468.8857563,-7026404.229424236,31642.07159306109,0.8404920062431083,29.63752144942678,-0.0008477588626458754
148876110.6271507,-4464982.019326363,31560.87361773383,0.331771584692803,29.65317157898905,-0.001039447149235428
148882802.5198159,-1902591.62146946,31461.25018161931,-0.1768279314680402,29.65995336506211,-0.001272854443875815
148845564.3856134,660006.4511855892,31340.01822078176,-0.6850944795057274,29.65800458986601,-0.001537593265915405
148764432.8663791,3222064.976440737,31195.05947687011,-1.192853349737779,29.6474942405506,-0.001819377941711053
148639457.5067474,5782852.366105391,31025.65428214567,-1.699983243214371,29.62861280871297,-0.002100219412701776
148470695.5110956,8341653.739244819,30832.75997043587,-2.206429821341585,29.60155231661913,-0.002359577234312127
148258205.7066881,10897769.83502738,30619.13878833596,-2.712209169935051,29.56647690113198,-0.002576692212739928
148002042.9052581,13450513.20754274,30389.24248040747,-3.217394330775244,29.52349102361811,-0.002733773453044819
147702254.210807,15999201.99508883,30148.81805573869,-3.722084422370933,29.4726172111545,-0.00281906281416866
147358878.457139,18543152.56927273,29904.29803438578,-4.226365231723641,29.41379349033467,-0.002828583292782128
146971948.9074121,21081672.89558925,29662.12318627071,-4.730275460250092,29.34689168253054,-0.002765924266725506
146541498.209519,23614058.08409457,29428.16036824137,-5.233789347129131,29.2717477812722,-0.00264038191031446
146067564.0551504,26139588.63479382,29207.31782307476,-5.736817238892814,29.18819203113458,-0.00246442850433759
145550194.2163935,28657530.93546735,29003.37243450619,-6.239218077450225,29.09607009696675,-0.002251463570516421
144989450.2837483,31167139.10502928,28818.95943614468,-6.740815730410877,28.99525315813167,-0.002014340552367599
144385410.0503624,33667657.30771361,28655.65371062793,-7.241413307279476,28.88563931731164,-0.001764696279083822
143738168.8484946,36158321.95234134,28514.0819611866,-7.74080291428021,28.76715016212113,-0.001512861294305168
143047840.2509433,38638363.50757125,28394.02734876052,-8.238770704662636,28.63972576892025,-0.001268081859246095
142314556.5051872,41107007.8992028,28294.50957732275,-8.735098225803238,28.50332028753362,-0.00103883615578404
141538468.9638323,43563477.59503459,28213.83909258246,-9.229561378954497,28.35789924943817,-0.0008330982457263048
140719748.6615842,46006992.55035438,28149.65409972146,-9.721928271740063,28.20343906979891,-0.0006584608835815686
139858587.0833457,48436771.20719687,28098.95487007126,-10.21195712408226,28.03992876121535,-0.0005220708247932748
138955197.0736934,50852031.72578501,28058.15221545845,-10.69939524406169,27.86737350584001,-0.0004303670648759805
138009813.7589939,53251993.58076689,28023.14620628953,-11.18397986546261,27.68579938372594,-0.0003886505333046131
137022695.2998836,55635879.58137637,27989.44708942994,-11.66544126820083,27.49525828001246,-0.0004005513071145828
135994123.276389,58002918.28488257,27952.34339493886,-12.14350810494471,27.2958319134661,-0.0004674854244122173
134924402.5362976,60352346.68814713,27907.11400029436,-12.61791437470755,27.08763413628655,-0.0005881945706782687
133813860.3990928,62683413.02684803,27849.27387596667,-13.08840722832083,26.87081110224658,-0.0007584341410407092
132662845.1761985,64995379.49816381,27774.8394267112,-13.55475489912282,26.64553936535015,-0.000970831814555595
131471724.0133703,67287524.73907298,27680.59897379577,-14.01675445034689,26.41202215727823,-0.001214907687595357
130240880.0698029,69559145.90540023,27564.37467931956,-14.47423940683212,26.17048381706053,-0.001477255519663601
128970709.0410556,71809560.16858132,27425.26014676318,-14.92708726900149,25.92116171618013,-0.001741940167978129
127661615.0626542,74038105.36451639,27263.80986957252,-15.37522608962896,25.66429449663474,-0.001991241721201575
126314006.1619921,76244139.43093476,27082.14348482713,-15.81863784376968,25.40010573774519,-0.002206907223648358
124928289.6834662,78427038.25707248,26883.91691218317,-16.25735503877054,25.12878390536255,-0.002371973763439783
123504868.422828,80586191.7671178,26674.11721942574,-16.69144730584319,24.85046242521859,-0.002472963929220029
122044138.3792188,82720998.51546715,26458.66991647705,-17.12099770597408,24.56520633799194,-0.002501919982067946
120546488.8475946,84830859.6466099,26243.90289809182,-17.54607344589851,24.27301171968133,-0.00245757619424225
119012304.9805187,86915173.44542395,26035.96540058404,-17.9666995423437,23.97381970978025,-0.002345187198573129
117441972.1958889,88973331.59165129,25840.31972363964,-18.38284344755849,23.66754073728973,-0.002175076780979168
115835881.3063503,91004717.6508684,25661.39368866757,-18.79441369788194,23.35408059278123,-0.001960493117938
114194433.2450734,93008707.6124454,25502.42106176913,-19.20126975489696,23.03336076434432,-0.001715517409413891
112518042.67136,94984671.7938652,25365.44014597684,-19.60323703173124,22.70532953792154,-0.001453550850493812
110807140.2637827,96931977.31880176,25251.39122241735,-20.00012147859354,22.3699645513336,-0.001186537588957037
109062173.9002563,98849990.549366,25160.25306919217,-20.39172043020694,22.02726973857719,-0.0009248028620376658
107283609.1028939,100738079.1292262,25091.17520397902,-20.77782877341694,21.67726986262426,-0.0006772731988178293
105471929.136349,102595613.5413173,25042.58287085593,-21.15824095926206,21.32000507108157,-0.0004518537458686467
103627635.072115,104421968.253537,25012.24898459762,-21.53274998552073,20.95552698953765,-0.0002557922591917006
101751246.0263689,106216522.6250063,24997.3395870924,-21.90114460753096,20.58389718141756,-9.591222479343742e-05
99843299.66973218,107978661.7965799,24994.44780835509,-22.26320604705712,20.20518835696779,2.136501873284402e-05
97904352.99577282,109707777.8063655,24999.63695632666,-22.61870552107974,19.81948833936166,9.025941537466052e-05
95934983.21799006,111403271.1520795,25008.51615382731,-22.96740396648148,19.426906312419,0.0001061440630714117
93935788.54970972,113064552.9534538,25016.37048175186,-23.30905520227788,19.02758021139785,6.628052938140172e-05
91907388.53432833,114691047.7383136,25018.35995248705,-23.64341321626893,18.62168341270457,-2.935158699823859e-05
89850423.57647341,116282196.6958993,25009.78715314716,-23.97024320548893,18.20942848857169,-0.0001773321453848453
87765553.41282016,117837461.0561539,24986.41460121423,-24.28933470319383,17.79106612652851,-0.0003704065745866458
85653454.45083994,119356325.1348626,24944.79582256824,-24.600514189531,17.36687848350847,-0.0005975788118304237
83514816.1363597,120838298.5891946,24882.57589475065,-24.90365458809788,16.93716781669738,-0.0008447170368635071
81350336.6975634,122282917.5572778,24798.72109497339,-25.1986800562729,16.502242404378,-0.001095562179116882
79160718.6899777,123689744.5449755,24693.65038213134,-25.4855658715583,16.06240195075291,-0.001332961682373401
76946664.73803057,125058367.0865585,24569.25632788986,-25.76433414756289,15.61792396722747,-0.001540174762097557
74708873.7975114,126388395.2956205,24428.81340622902,-26.03504614942142,15.16905175846343,-0.001702166312409048
72448038.21914461,127679458.459283,24276.77639398724,-26.29779141984098,14.7159843752378,-0.001806849962694201
70164841.89526592,128931200.8790419,24118.47586721927,-26.55267356850497,14.25886945166277,-0.001846208366210078
67859959.76840912,130143277.2789728,23959.72772090882,-26.79979312748531,13.79780069910351,-0.001817128036692317
65534058.88623318,131315348.2709374,23806.39117143303,-27.03922936341159,13.33282199863734,-0.001721717957977376
63187800.95263043,132447076.4912337,23663.92864371091,-27.27102448633738,12.86393878749917,-0.001566928853677041
60821846.00127006,133538123.9845273,23537.02948678285,-27.49517400867114,12.39113504931076,-0.001363477808835611
58436856.54869567,134588151.1630541,23429.3485397473,-27.71162543249465,11.91439203134799,-0.001124323029118912
56033501.51180235,135596817.2949871,23343.38191933185,-27.92028468656187,11.43370424874827,-0.0008630812276022581
53612459.33506583,136563782.1399999,23280.46844377369,-28.12102736866474,10.94908971337918,-0.0005927513951968777
51174420.0751202,137488708.1850561,23240.88025294989,-28.3137110366082,10.46059367362044,-0.0003249421009474673
48720086.4918474,138371262.9641738,23223.95771700889,-28.49818552483745,9.96828714425793,-6.960603145822475e-05
46250174.39537078,139211121.1047499,23228.2496740669,-28.67429971337911,9.47226243493103,0.0001648452547406976
43765412.57409677,140007965.9377519,23251.63354188204,-28.84190450047857,8.972627853279604,0.0003712191486422434
41266542.61105584,140761490.6769837,23291.40453267843,-29.00085255301246,8.469503257608519,0.0005431732491363306
38754318.82747363,141471399.2933345,23344.3357636109,-29.15099578649272,7.963017595266263,0.0006749293584968896
36229508.50205504,142137407.289909,23406.72098066658,-29.29218170499081,7.45330916747449,0.0007611723117655345
33692892.40871894,142759242.6346152,23474.4195767045,-29.42424993521024,6.940529053586026,0.0007972164728866638
31145265.58741876,143336647.1276074,23542.92977468669,-29.54703059969355,6.424847703274787,0.0007794975076658162
28587438.1072321,143869378.4512567,23607.51873090863,-29.66034645150145,5.906463924976816,0.0007063913118905418
26020235.4163675,144357213.0334316,23663.43424063176,-29.76402054114288,5.385614271875212,0.0005792546526659503
23444497.75996758,144799949.6220707,23706.20727948844,-29.85789008261267,4.862579470712151,0.0004034316000145477
20861078.17972536,145197413.1433524,23732.02641942352,-29.94182491225559,4.337683929090917,0.0001888414039565856
18270838.86868589,145549458.1094752,23738.13083383441,-30.01574618161525,3.811285562452837,-5.023061318065736e-05
15674646.11373205,145855970.7327742,23723.14380812645,-30.07963937813658,3.283756447600711,-0.0002962992183461743
13073364.53780841,146116869.1189818,23687.27021230757,-30.13355699857713,2.755458700338697,-0.0005305970346280997
10467851.60587712,146332101.4021951,23632.31348409504,-30.17761000282109,2.22672202715976,-0.0007352373843513282
7858953.248609391,146501642.2130433,23561.51544911414,-30.21195127589343,1.697828217001437,-0.0008950731133838818
5247501.074898151,146625488.1871515,23479.26174987853,-30.23675624682964,1.169004434632072,-0.0009989189478399885
2634311.219641884,146703653.2333169,23390.71135310829,-30.25220495493627,0.640423958599345,-0.001040101673741411
20184.59768301674,146736164.0891334,23301.4022339955,-30.25846757686886,0.112211638449634,-0.001016494495523657
-2594091.748631483,146723056.4658641,23216.86948490143,-30.25569349954548,-0.415548207619883,-0.0009302216978602508
-5207742.488290691,146664371.9372856,23142.29874346405,-30.24400331470477,-0.942802562402359,-0.0007871478096302953
-7820001.261534935,146560155.6724172,23082.23161040992,-30.22348342558235,-1.469519423870334,-0.0005961867944250798
-10430107.59569476,146410455.0956107,23040.33816999942,-30.19418356213019,-1.995676698149961,-0.0003684431962420742
-13037303.75119528,146215319.5162762,23019.26941949874,-30.15611771785656,-2.52125104591122,-0.0001162346135714643
-15640831.80210103,145974800.6773321,23020.59551487863,-30.10926859144649,-3.046208017827292,0.0001478947049606827
-18239931.22782536,145688954.0483076,23044.82447554916,-30.05359477987382,-3.570494887621374,0.0004120261667428515
-20833837.193245,145357840.5871561,23091.48417595029,-29.98903923437959,-4.094037041481779,0.0006654640090335562
-23421779.55142437,144981528.6584999,23159.24268855155,-29.91553725689985,-4.616737884484029,0.0008990237697465986
-26002982.46493929,144560095.8366426,23246.04087693989,-29.83302263902714,-5.138481408411204,0.001105037462794778
-28576664.44771557,144093630.4180347,23349.21608994901,-29.74143119003039,-5.659136117359448,0.001277159610630907
-31142038.59350717,143582232.5853946,23465.60445453227,-29.64070156155019,-6.178558948963073,0.001410084996886773
-33698312.77226546,143026015.2768839,23591.61905796081,-29.53077378097776,-6.696598001766662,0.001499291039899653
-36244689.62729524,142425104.9065498,23723.31074255705,-29.41158626032927,-7.213093109030636,0.001540909671420287
-38780366.28620263,141779642.1557226,23856.42692452669,-29.28307237641695,-7.727873518864539,0.00153182504246363
-41304533.81100463,141089783.1072411,23986.49170222133,-29.14515815133353,-8.240752243049945,0.00147008067771992
-43816376.56797563,140355701.0084248,24108.93642780185,-28.99776310234365,-8.751517267963768,0.001355642640996635
-46315071.89540364,139577588.8830878,24219.31039542705,-28.84080669139614,-9.259921075304328,0.001191470806843231
-48799790.64515366,138755663.0083826,24313.59013867378,-28.67422230180021,-9.76567184221662,0.0009846742838766076
-51269699.25896312,137890166.8946196,24388.57679525763,-28.49797844111872,-10.26843156899722,0.0007473029874276449
-53723963.84763095,136981374.9280356,24442.32521731406,-28.31210277634094,-10.76782647635037,0.0004961966886947167
-56161756.17142604,136029594.498589,24474.50314121693,-28.11670047337684,-11.26347146924227,0.0002514852632575781
-58582260.62039503,135035165.5595196,24486.56515461206,-27.91195775650407,-11.75500368580884,3.388413171112603e-05
-60984680.69797431,133998457.2773803,24481.66788798571,-27.69812693157606,-12.24211425576894,-0.0001384180098398247
-63368243.55655555,132919862.4237679,24464.33727315813,-27.4754977384145,-12.72456739772088,-0.0002522230427484118
-65732201.84303657,131799790.8544664,24439.97819869965,-27.24436562486994,-13.20220242093227,-0.0003004484677830987
-68075833.03581282,130638663.4514613,24414.34724599123,-27.00500662780606,-13.67492208542078,-0.0002819099962243499
-70398437.06993087,129436907.393199,24393.08513755351,-26.75766304802584,-14.14267478917143,-0.0002002593138152875
-72699333.16108955,128194952.9828797,24381.3558754921,-26.50253872331681,-14.60543716232238,-6.26626676432096e-05
-74977856.50532103,126913231.831819,24383.59634831548,-26.23980022196345,-15.06320037266127,0.0001213927582721652
-77233355.20872214,125592176.0452933,24403.35794746131,-25.96958050525062,-15.51596050443784,0.0003410300254964582
-79465187.56204039,124232218.1016841,24443.21808825433,-25.6919830414964,-15.9637119012416,0.0005846822150212816
-81672719.66400474,122833791.2260664,24504.74531187117,-25.40708574897024,-16.40644219691053,0.0008406473234794376
-83855323.38305841,121397330.1499833,24588.50865597278,-25.11494494729199,-16.84412827464472,0.001097565548934476
-86012374.67385137,119923272.18662,24694.12577531487,-24.81559966246516,-17.27673303045466,0.001344838139914373
-88143252.28538652,118412058.5413921,24820.34402700514,-24.50907636802382,-17.70420322200199,0.001572965751067024
-90247336.8874734,116864135.7491393,24965.14596280456,-24.19539384334404,-18.12646872917301,0.001773769249451718
-92324010.6006567,115279957.1103198,25125.86787777394,-23.87456754215194,-18.5434432972449,0.001940469574724268
-94372656.85860704,113659984.0089358,25299.31934195757,-23.54661282186255,-18.95502644670431,0.002067635050029715
-96392660.48286375,112004687.0378427,25481.89390028268,-23.21154657969799,-19.36110589058639,0.002151039449440617
-98383407.82464324,110314546.923873,25669.66611100733,-22.86938718233095,-19.76155959939082,0.002187501008177328
-100344286.8355022,108590055.3226815,25858.47690477222,-22.52015297015354,-20.15625660229474,0.002174788101316771
-102274686.9708408,106831715.6298503,26044.01697207242,-22.16386003822434,-20.545055680253,0.002111683245391127
-104173998.9112321,105040044.0204007,26221.92572450638,-21.80052048240532,-20.92780130518617,0.001998293096441728
-106041614.2138962,103215570.9673956,26387.93011746556,-21.43014288342623,-21.30431664166476,0.001836667807062931
-107876925.1852163,101358843.4683838,26538.05051349103,-21.05273735898866,-21.67439441528241,0.001631722737420738
-109679325.4749155,99470428.06889316,26668.89434716851,-20.66832755613376,-22.03778820702884,0.001392305498347568
-111448212.0509732,97550914.45282832,26778.03510279208,-20.27697054595732,-22.3942090264154,0.001132016626611332
-113182989.1533725,95600918.87290303,26864.4297958985,-19.87878183386445,-22.74333348042535,0.0008691669951161884
-114883074.352214,93621086.19719432,26928.77290546149,-19.47395725769102,-23.08482794127595,0.00062527560247716
-116547905.9410412,91612089.2350339,26973.65131658316,-19.06278006675518,-23.41838612397209,0.0004220204479992162
-118176949.9739467,89574624.63722554,27003.39474005997,-18.64560499110592,-23.74376820652317,0.0002774460724612737
-119769704.9876162,87509405.93078263,27023.61779921129,-18.22282214146971,-24.06082561029206,0.0002028690230488905
-121325703.2091783,85417155.41561848,27040.57051922008,-17.79481458992846,-24.36950200018013,0.0002016607774599777
-122844508.4127372,83298596.93327661,27060.47443883121,-17.36192539997924,-24.66981358253879,0.0002700626110598847
-124325711.662987,81154450.82191099,27088.99035193399,-16.92444213530953,-24.96182039034695,0.0003992414349269779
-125768926.4393423,78985431.30988058,27130.87923796102,-16.48259710454227,-25.24560006851852,0.0005775512739525368
-127173784.218843,76792245.83283013,27189.84097969159,-16.03657648590256,-25.52123000362801,0.0007923162054357391
-128539930.9839933,74575595.51106122,27268.47789353132,-15.5865317085947,-25.78877804902862,0.00103093716415259
-129867024.6601367,72336176.14618246,27368.32831919193,-15.13258918409785,-26.04829926102287,0.001281440625660935
-131154733.269603,70074679.34901607,27489.93145122379,-14.67485712427863,-26.29983567849287,0.001532690223077893
-132402733.5579478,67791793.63690138,27632.90314248577,-14.21342978419535,-26.54341697878117,0.001774455990307899
-133610709.9094883,65488205.48070464,27796.01621937007,-13.74839008944416,-26.77906087569026,0.001997463526736354
-134778353.4554404,63164600.34164318,27977.28621164709,-13.27981160641721,-27.00677296050172,0.002193473447533734
-135905361.348472,60821663.73924328,28174.06530538946,-12.80776049660489,-27.22654620167289,0.002355388804044622
-136991436.214848,58460082.36256321,28383.14574860409,-12.33229767563494,-27.43836051250269,0.002477360545713125
-138036285.7975889,56080545.20315293,28600.87106940895,-11.85348102714523,-27.6421827174923,0.002554858427901152
-139039622.7805545,53683744.67006796,28823.25128921494,-11.37136731020185,-27.8379669853569,0.002584692294822943
-140001164.7506728,51270377.65561794,29046.07821894065,-10.88601340169679,-28.02565546604356,0.002564997674520342
-140920634.2323255,48841146.55615644,29265.0394631438,-10.39747672698875,-28.20517858596729,0.00249522986118933
-141797758.7304988,46396760.3070054,29475.83463169262,-9.905815108483782,-28.37645430680945,0.002376233305222186
-142632270.7596653,43937935.55016537,29674.30351124704,-9.411086751920246,-28.53938570258943,0.002210461163091537
-143423907.9213072,41465398.09753206,29856.58198050037,-8.913351645492,-28.69385653508749,0.002002405063883828
-144172413.2263958,38979884.85160233,30019.30471453443,-8.412676161577004,-28.83972524930056,0.001759242432315844
-144877536.0255568,36482146.25663437,30159.86999786459,-7.909142825076625,-28.97681913325341,0.001491595996048645
-145539034.054805,33972949.12472517,30276.76536562294,-7.402866411314846,-29.10493224453662,0.00121411572561847
-146156677.1080097,31453079.29249749,30369.91847960651,-6.894014930576365,-29.22383234035959,0.000945384008200989
-146730252.5363645,28923343.10836808,30440.98959741741,-6.382829505913368,-29.33328156219312,0.0007065747393522059
-147259572.0523392,26384566.51292906,30493.48302593827,-5.869632774452381,-29.43307078699622,0.0005186165310231416
-147744478.3875154,23837590.84743633,30532.5648614075,-5.354815934518323,-29.52305876463118,0.0003984006569588416
-148184849.8202334,21283265.63805829,30564.55955335125,-4.838803290241171,-29.60320018448304,0.0003554088964694557
-148580601.0513308,18722439.94821428,30596.22836669255,-4.322006025667563,-29.67354938144895,0.0003902296449087572
-148931680.2832679,16155954.54555795,30634.025006474,-3.804783469274607,-29.73423888192091,0.0004954877820022574
-149238063.7715345,13584636.60994294,30683.51284351293,-3.287424433269615,-29.78544463409555,0.0006584537419822567
-149499749.6879448,11009297.46538363,30749.03239256656,-2.770149081702349,-29.82735297921566,0.0008640110407842627
-149716752.7522877,8430732.72958716,30833.60177055188,-2.253123182675062,-29.86013853776255,0.001096967823880135
-149889100.2852688,5849723.834595942,30938.97392454976,-1.736475415772171,-29.88395427141644,0.001343368529010291
-150016829.6596811,3267039.996468805,31065.76857572212,-1.220311795992039,-29.89893028353982,0.001590961661156243
-150099986.7885233,683440.0710257996,31213.62015459809,-0.704725169256898,-29.90517698393922,0.001829159525938095
-150138625.2302214,-1900325.927395742,31381.3115991411,-0.1898001874085948,-29.90278929553398,0.002048793816786798
-150132805.5770166,-4483515.643464798,31566.88580767647,0.3243848563304119,-29.89185002774013,0.002241867186306479
-150082594.9202713,-7065393.424287618,31767.73940669233,0.8377578524743338,-29.87243168227521,0.002401402424347054
-149988066.3039282,-9645229.44912032,31980.70898984279,1.350253154084697,-29.84459668591785,0.002521419540983061
-149849298.1652389,-12222298.8248619,32202.16045621037,1.861811490308254,-29.80839645381049,0.002597025110866014
-149666373.8149894,-14795880.57076007,32428.08948013838,2.372379103039066,-29.76386986206832,0.002624572538605818
-149439381.0283762,-17365256.46622092,32654.23711951543,2.881906070091038,-29.7110416881185,0.002601844403324449
-149168411.8078822,-19929709.77672795,32876.22066329978,3.390344055684684,-29.64992138714142,0.002528218093825529
-148853562.3527364,-22488523.8921508,33089.67743883189,3.897643832292359,-29.58050227135423,0.002404800273945185
-148494933.2434156,-25040980.90382547,33290.41935727559,4.40375279544685,-29.50276085288802,0.002234546016351757
-148092629.8437897,-27586360.11719207,33474.59846652672,4.908612354142432,-29.41665593849455,0.002022402163365911
-147646762.9535616,-30123936.46299043,33638.88752764277,5.412154607101387,-29.32212716072667,0.001775517448162844
-147157449.8148323,-32652978.76021647,33780.68224223703,5.91429726933595,-29.21909310380851,0.001503530534487041
-146624815.6762964,-35172747.83367018,33898.32976043224,6.414935653771093,-29.10745008527452,0.001218870369182667
-146048996.2059567,-37682494.63243449,33991.37741091289,6.913931032817066,-28.987073884571,0.0009368806596032896
-145430141.0392217,-40181458.74426237,34060.81328704208,7.411096371799988,-28.85782778653401,0.0006754434016276178
-144768418.5441997,-42668867.99856632,34109.23872529343,7.906183361977445,-28.71958013064935,0.0004537206708334907
-144064021.4046337,-45143940.02562683,34140.88536225632,8.398877817017663,-28.57223167863344,0.0002898148188457128
-143317171.9560893,-47605886.4284839,34161.39215251803,8.888811028981058,-28.4157472191205,0.0001976611852541055
-142528125.7279454,-50053919.46459373,34177.31387264654,9.375589628671824,-28.25017984020814,0.0001841259494543834
-141697171.8286956,-52487260.05773003,34195.43342621997,9.858836758211464,-28.07567589144283,0.0002475556862844286
-140824629.8116732,-54905145.22212413,34222.0406803526,10.33822967705861,-27.89245678513757,0.0003784857720283696
-139910843.9587925,-57306833.16216365,34262.35606676713,10.81352033624285,-27.70078549958706,0.0005621329619849291
-138956176.6999654,-59691605.32320917,34320.20568858087,11.28453513467274,-27.5009318461728,0.000781507006140103
-137961002.7569225,-62058765.81370875,34397.94916936755,11.75115993768502,-27.29314759736306,0.001020000570791879
-136925704.8650906,-64407639.25508825,34496.58663821965,12.21332008816352,-27.07765491349984,0.001262912494246038
-135850671.1546266,-66737568.12267339,34615.9517737478,12.67096288145977,-26.85464539151724,0.001497961246382573
-134736293.8084028,-69047910.2893218,34754.91794573516,13.12404575055728,-26.62428490562283,0.001715141091235495
-133582968.4854488,-71338037.08257872,34911.57717062533,13.57253019579708,-26.38672009170319,0.001906290882537576
-132391094.0708803,-73607331.8757381,35083.37931894511,14.01638000593379,-26.14208392732118,0.002064638604011293
-131161072.4575671,-75855189.07627863,35267.23654687777,14.45556202149594,-25.89049924534115,0.002184468017695451
-129893308.208334,-78081013.31660697,35459.60663810372,14.89004790913063,-25.63207990905622,0.002260968816178988
-128588208.0654939,-80284218.65259606,35656.57174317539,15.31981574915528,-25.36692988692324,0.002290277863366441
-127246180.3638684,-82464227.61028334,35853.92803472281,15.74485056326092,-25.09514077384993,0.002269683570958136
-125867634.4648077,-84620469.97779138,36047.2981973663,16.16514323965981,-24.81678850925165,0.002197939313070663
-124452980.3599858,-86752381.30941339,36232.27317040041,16.58068768144043,-24.53193013736511,0.002075614455126384
-123002628.5921387,-88859401.1803868,36404.58312511444,16.99147638530967,-24.24060139046478,0.001905408286924981
-121516990.6081873,-90940971.28880632,36560.29172542691,17.39749495262255,-23.94281562715412,0.001692367349223289
-119996479.6113323,-92996533.53182292,36696.00381465256,17.79871611821324,-23.63856429739797,0.001443976887321341
-118441511.934218,-95025528.1839916,36809.07555165887,18.19509369948717,-23.32781880731239,0.001170128275479243
-116852508.9353718,-97027392.29071446,36897.81689229608,18.58655651148167,-23.01053362386177,0.0008829758772090912
-115229899.4309664,-99001558.38813812,36961.67672807723,18.97300201461335,-22.68665080580648,0.0005966729305662
-113574122.692456,-100947453.7032,37001.39773853123,19.35428959666039,-22.35610678070325,0.0003269169331030497
-111885632.01908,-102864500.0847418,37019.11897066236,19.73023421259093,-22.01884273841807,9.016710173881393e-05
-110164898.7710294,-104752115.0354454,37018.39083280414,20.10060259189293,-21.6748198381461,-9.76228029569981e-05
-108412416.4887336,-106609714.261147,37004.05704638362,20.46511574017079,-21.32403883996972,-0.0002228078844881409
-106628704.3786546,-108436715.9950303,36981.96421083063,20.82346163062977,-20.96656067353062,-0.0002761730162932352
-104814309.2010059,-110232546.9043652,36958.49381062388,21.1753193172433,-20.60252119816768,-0.0002548021565740299
-102969804.7085056,-111996648.7477158,36939.9708115384,21.52039031515452,-20.23213277547308,-0.0001629459718364146
-101095788.3827514,-113728484.4552646,36932.06072772294,21.85842799710572,-19.85566937005214,-1.138224965036017e-05
-99192876.08189312,-115427542.3287664,36939.28503460437,22.18925520077681,-19.47343918932869,0.0001846028666143695
-97261695.86854272,-117093337.6752193,36964.74526508898,22.51276546881461,-19.08575441511319,0.0004078722774130128
-95302882.35968612,-118725412.0541495,37010.07105959207,22.82891070815458,-18.69290749809728,0.0006418295183792111
-93317072.47255574,-120323330.9498641,37075.54058036208,23.13768254429879,-18.29515868361391,0.0008719614178831492
-91304902.78945611,-121886680.83795,37160.29254946113,23.43909446388279,-17.89273398637258,0.001086436036692007
-89267008.27169006,-123415066.3951215,37262.55721160024,23.73316883465911,-17.48582980747553,0.00127599806231693
-87204021.84155567,-124908108.2441206,37379.86027865112,24.01992974509115,-17.07462009431704,0.001433502989955038
-85116574.36268765,-126365441.3157645,37509.18160820007,24.29940069651489,-16.65926309434135,0.001553373824783932
-83005294.66863188,-127786713.7152041,37647.07041934133,24.57160551115505,-16.23990610169923,0.001631159984616382
-80870809.43299435,-129171585.8867369,37789.73036658764,24.83657083982052,-15.81668757669509,0.001663290366549219
-78713742.80465691,-130519729.8454661,37933.09306231886,25.09432887970604,-15.38973660185445,0.001647055167875777
-76534715.84235458,-131830828.2577753,38072.89991159737,25.34491911807218,-14.95917000913956,0.00158081315725056
-74334345.87769628,-133104573.1958764,38204.81038006395,25.58838809370516,-14.52508785060358,0.001464386986237187
-72113246.0127403,-134340664.4658648,38324.54993836582,25.824786427336,-14.0875682623208,0.00129957004661474
-69872025.0044421,-135538807.5151325,38428.10253124684,26.05416284206901,-13.64666311619589,0.001090627848432391
-67611287.7833313,-136698711.0531184,38511.94101421535,26.27655559942335,-13.2023959749027,0.0008446511994151251
-65331636.78298881,-137820084.6408154,38573.27677965164,26.49198255161831,-12.75476356580258,0.0005716283304160186
-63033674.12750192,-138902636.5799961,38610.30037092417,26.70043153343017,-12.30374124524901,0.0002841576390517631
-60718004.57155517,-139946072.4334069,38622.38160907477,26.90185279849789,-11.84929199173976,-3.194479162083042e-06
-58385238.96188197,-140950094.4344,38610.20151285827,27.09615463917403,-11.39137778140144,-0.0002748134505585753
-56035997.92357911,-141914401.9357457,38575.79654967785,27.28320257153821,-10.92997207659664,-0.0005151292349285796
-53670915.46498583,-142838692.9510395,38522.50415103137,27.4628220164104,-10.46507251666529,-0.0007097985547614982
-51290642.19978718,-143722666.7813908,38454.80404056609,27.6348045214627,-9.996713267780654,-0.0008469277960125865
-48895847.8624732,-144566027.6712833,38378.05390493572,27.79891800731113,-9.524976325039365,-0.0009182829194616104
-46487222.74246614,-145368489.3433471,38298.1252476275,27.95492160642514,-9.050000198523543,-0.0009203599198652768
-44065477.64517802,-146129780.0791492,38220.9609388262,28.10258471519161,-8.57198337419314,-0.000855079665730063
-41631342.10303815,-146849647.7710023,38152.09948785603,28.24170785521,-8.091179802432904,-0.0007298180631050144
-39185560.86215076,-147527864.1904829,38096.23288336396,28.37214087213644,-7.607885336272339,-0.0005565866462129421
-36728889.09281927,-148164227.757422,38056.87007226795,28.49379355663052,-7.122417218425773,-0.0003504477886884239
-34262087.12367827,-148758564.4109094,38036.1574395299,28.60663587302299,-6.635091644572203,-0.0001275479530091772
-31785915.58623297,-149310726.6691988,38034.86687499285,28.71068869203716,-6.146205137753323,9.670995292365704e-05
-29301131.63251088,-149820591.3921061,38052.52002390474,28.80600903801185,-5.656023505948826,0.0003089423650828316
-26808486.48543613,-150288056.947901,38087.5925431326,28.89267475551996,-5.164778933996103,0.0004983600947539024
-24308724.19940901,-150713040.4131527,38137.74078717083,28.97077227184302,-4.672673183226562,0.0006567446884342409
-21802581.27989242,-151095475.2040584,38200.00879535079,29.04038904756571,-4.179883873238648,0.0007780584555616699
